id_client,currency,amount,date_transaction
bbbd0102,USD,2450.77,2023-02-23 09:31:07
ddde0104,GBP,1760.39,2023-10-11 19:52:38
ddde0104,USD,2237.54,2023-01-12 08:12:46
ased0101,GBP,1915.15,2023-05-13 01:25:06
eeef0105,GBP,2419.84,2023-02-04 20:03:37
cccf0103,EUR,1053.99,2023-06-22 13:35:30
eeef0105,USD,2199.93,2023-03-27 20:52:47
cccf0103,EUR,1854.34,2023-09-04 21:18:35
ddde0104,USD,2591.17,2023-07-04 10:57:40
ased0101,USD,2228.26,2023-06-23 13:25:45
eeef0105,EUR,1573.59,2023-12-11 01:52:19
ased0101,USD,2576.69,2023-11-19 17:00:40
eeef0105,EUR,1459.86,2023-12-22 12:42:07
eeef0105,BRL,1814.12,2023-10-05 19:16:11
eeef0105,EUR,2876.62,2023-05-06 16:03:19
cccf0103,GBP,2050.48,2023-07-18 07:42:34
ased0101,USD,1639.34,2023-01-05 20:22:31
ddde0104,GBP,2820.43,2023-06-12 23:23:37
bbbd0102,GBP,1334.27,2023-12-11 03:28:35
cccf0103,USD,2606.55,2023-01-21 23:23:40
ddde0104,USD,1367.05,2023-08-29 21:44:01
ased0101,USD,2903.26,2023-09-22 00:01:03
bbbd0102,USD,2253.12,2023-05-11 06:53:11
bbbd0102,USD,2966.24,2023-03-04 09:58:55
ased0101,JPY,1549.86,2023-06-22 11:05:13
cccf0103,USD,1316.99,2023-10-28 11:04:53
eeef0105,USD,2055.71,2023-07-07 13:36:46
eeef0105,BRL,1204.89,2023-01-19 03:11:51
eeef0105,USD,2379.42,2023-08-25 02:41:22
ddde0104,BRL,1939.18,2023-03-15 13:35:01
ased0101,BRL,1165.14,2023-08-25 22:17:39
cccf0103,USD,2782.05,2023-05-08 19:20:35
ased0101,JPY,2119.22,2023-10-15 22:59:22
bbbd0102,JPY,1724.1,2023-06-19 22:09:28
ddde0104,BRL,2966.57,2023-08-28 03:45:18
cccf0103,GBP,2960.02,2023-12-25 05:56:28
bbbd0102,USD,2160.73,2023-01-23 07:56:04
eeef0105,USD,1122.74,2023-08-19 15:28:30
eeef0105,USD,2627.65,2023-04-08 14:38:26
eeef0105,GBP,1785.49,2023-08-24 01:14:01
ased0101,JPY,2618.06,2023-05-06 16:14:09
bbbd0102,USD,2744.38,2023-11-07 15:29:48
cccf0103,EUR,2422.31,2023-04-17 09:23:22
bbbd0102,EUR,1151.82,2023-08-13 06:54:07
cccf0103,GBP,2375.21,2023-09-06 23:49:46
ddde0104,EUR,1221.03,2023-08-28 10:11:45
ddde0104,USD,2007.64,2023-04-03 21:20:27
cccf0103,BRL,2953.33,2023-07-01 00:27:38
bbbd0102,EUR,1633.74,2023-07-31 15:53:32
cccf0103,JPY,1097.42,2023-10-03 00:45:34
cccf0103,JPY,2954.03,2023-08-06 14:45:40
eeef0105,GBP,1042.57,2023-07-12 22:20:27
cccf0103,GBP,1526.33,2023-09-24 20:07:16
eeef0105,USD,2058.1,2023-02-24 21:13:41
eeef0105,EUR,2065.66,2023-10-08 00:53:39
cccf0103,USD,1614.41,2023-10-05 19:47:47
ased0101,BRL,2285.58,2023-06-06 11:44:41
bbbd0102,USD,2588.52,2023-02-25 13:04:51
cccf0103,USD,2686.81,2023-06-29 07:49:00
ddde0104,BRL,2256.0,2023-08-17 09:40:28
cccf0103,GBP,2039.39,2023-01-05 01:17:17
cccf0103,USD,1941.0,2023-11-20 16:13:44
ddde0104,EUR,1509.28,2023-07-23 23:28:57
eeef0105,EUR,1181.53,2023-07-04 20:25:04
eeef0105,USD,1401.18,2023-04-19 10:22:51
ased0101,BRL,1521.52,2023-03-01 07:24:51
cccf0103,USD,1305.97,2023-11-28 14:54:34
cccf0103,GBP,1792.4,2023-12-15 23:58:02
bbbd0102,EUR,2305.75,2023-04-21 09:23:59
eeef0105,EUR,2422.29,2023-12-10 21:09:58
cccf0103,BRL,2626.7,2023-03-01 05:16:37
bbbd0102,EUR,1482.67,2023-01-24 20:31:44
ased0101,USD,1700.25,2023-10-12 17:12:28
bbbd0102,JPY,2818.26,2023-07-31 21:56:46
eeef0105,USD,2082.81,2023-12-07 09:57:46
eeef0105,JPY,2005.66,2023-02-13 18:55:55
ased0101,JPY,1267.75,2023-11-19 06:24:53
cccf0103,JPY,1540.01,2023-06-13 10:30:38
bbbd0102,USD,1344.6,2023-02-26 12:37:41
cccf0103,GBP,1924.24,2023-02-16 12:47:10
cccf0103,EUR,2741.35,2023-07-23 18:47:01
cccf0103,USD,2515.0,2023-02-04 22:16:52
ddde0104,JPY,1053.25,2023-12-30 03:53:22
ased0101,USD,1844.4,2023-05-28 06:36:26
cccf0103,BRL,2512.66,2023-06-04 08:17:32
ased0101,BRL,1088.62,2023-10-02 10:30:57
cccf0103,USD,2711.1,2023-06-09 18:50:36
bbbd0102,JPY,2557.06,2023-07-11 19:22:10
bbbd0102,EUR,1568.21,2023-09-28 15:26:20
ased0101,EUR,1397.56,2023-10-09 14:34:01
cccf0103,BRL,1841.89,2023-04-15 07:53:33
ased0101,JPY,1739.36,2023-01-31 08:13:59
ased0101,USD,2196.12,2023-08-19 22:50:14
ddde0104,BRL,2799.44,2023-03-30 05:45:35
cccf0103,EUR,1339.84,2023-02-07 19:34:06
ddde0104,USD,1215.12,2023-03-06 00:20:35
cccf0103,EUR,1479.06,2023-05-06 05:42:16
eeef0105,JPY,1821.8,2023-04-02 07:16:10
eeef0105,BRL,1567.8,2023-12-11 22:55:12
ddde0104,GBP,2264.06,2023-12-03 17:52:29
eeef0105,JPY,2545.24,2023-02-04 10:59:08
ddde0104,BRL,1808.54,2023-03-17 19:44:52
eeef0105,GBP,1847.75,2023-08-14 16:12:55
ddde0104,JPY,2716.39,2023-05-29 18:47:04
eeef0105,JPY,2691.88,2023-09-24 02:31:46
ased0101,USD,2223.42,2023-07-14 07:37:49
ased0101,EUR,1591.97,2023-01-28 21:17:07
ased0101,USD,2519.92,2023-01-04 05:18:14
cccf0103,USD,2335.45,2023-12-08 16:48:42
bbbd0102,BRL,1278.51,2023-12-07 07:58:22
ddde0104,EUR,1465.25,2023-10-21 20:59:49
bbbd0102,GBP,1518.0,2023-06-21 13:31:10
ased0101,BRL,1842.96,2023-09-16 13:00:07
ddde0104,JPY,1614.28,2023-05-18 02:59:15
ddde0104,USD,2136.55,2023-03-10 02:37:28
cccf0103,EUR,2974.84,2023-01-24 03:28:38
bbbd0102,EUR,1891.97,2023-08-09 23:53:38
bbbd0102,BRL,2923.34,2023-02-23 15:03:54
eeef0105,BRL,1136.4,2023-09-21 23:34:41
ddde0104,USD,2688.28,2023-09-13 14:10:05
ased0101,EUR,2870.37,2023-12-26 09:17:26
eeef0105,JPY,2145.17,2023-05-07 17:16:31
eeef0105,BRL,2469.79,2023-05-02 20:32:53
ddde0104,JPY,1124.06,2023-02-07 18:40:04
eeef0105,EUR,1916.49,2023-05-28 22:41:13
ddde0104,USD,2018.94,2023-05-27 11:39:41
ddde0104,EUR,2668.55,2023-08-11 20:23:19
eeef0105,USD,2875.02,2023-10-21 20:58:55
ased0101,USD,1424.12,2023-09-28 19:13:57
eeef0105,BRL,2275.03,2023-10-04 10:29:07
bbbd0102,GBP,1848.68,2023-08-20 23:38:36
ddde0104,JPY,2063.21,2023-11-12 23:23:34
ased0101,BRL,1348.34,2023-11-13 12:08:09
cccf0103,USD,1886.16,2023-05-17 09:03:28
cccf0103,GBP,2010.4,2023-11-03 05:35:16
eeef0105,USD,1388.41,2023-03-05 18:20:12
cccf0103,EUR,2279.09,2023-11-25 15:28:58
bbbd0102,EUR,2792.3,2023-01-13 09:12:50
eeef0105,BRL,1450.17,2023-04-10 05:35:40
eeef0105,BRL,2610.25,2023-06-08 12:02:51
ased0101,USD,2241.42,2023-12-06 19:25:01
ddde0104,BRL,2201.26,2023-03-28 14:23:50
eeef0105,BRL,2783.54,2023-09-16 09:21:33
eeef0105,EUR,2022.75,2023-09-29 00:03:43
eeef0105,EUR,1125.45,2023-06-17 10:13:42
ased0101,GBP,2415.0,2023-12-05 08:49:16
eeef0105,BRL,2419.76,2023-07-01 03:07:53
ddde0104,EUR,2288.27,2023-06-18 02:01:33
ddde0104,EUR,1699.18,2023-03-03 04:08:09
eeef0105,EUR,1260.04,2023-12-28 07:18:24
ased0101,GBP,2702.32,2023-03-26 17:10:32
cccf0103,BRL,2228.5,2023-11-20 21:37:41
eeef0105,JPY,2714.16,2023-03-17 19:30:20
eeef0105,EUR,1144.61,2023-04-03 13:01:25
bbbd0102,USD,1959.21,2023-02-11 06:26:23
ased0101,USD,1260.63,2023-06-30 03:08:14
ddde0104,JPY,1809.68,2023-09-08 06:23:12
ased0101,EUR,1980.86,2023-09-29 07:16:52
ased0101,JPY,1790.71,2023-05-03 12:52:07
eeef0105,BRL,2564.13,2023-09-12 19:32:41
bbbd0102,USD,1921.94,2023-05-18 06:40:34
eeef0105,EUR,1164.3,2023-06-01 19:27:08
ased0101,BRL,2730.0,2023-08-27 03:43:25
eeef0105,BRL,1406.66,2023-06-29 23:52:02
ased0101,BRL,2227.15,2023-02-20 15:35:31
ddde0104,JPY,1260.04,2023-03-02 17:57:36
eeef0105,BRL,2073.34,2023-02-08 10:55:31
eeef0105,GBP,1239.94,2023-10-10 08:00:09
ddde0104,GBP,2280.44,2023-10-17 17:08:56
eeef0105,JPY,2668.2,2023-01-22 11:23:47
ased0101,JPY,2976.58,2023-04-01 07:46:15
cccf0103,USD,1251.54,2023-10-04 00:26:29
eeef0105,EUR,1884.77,2023-06-13 14:43:57
ddde0104,JPY,2011.77,2023-04-13 14:07:15
ddde0104,GBP,2738.72,2023-03-20 15:19:03
cccf0103,EUR,2811.49,2023-06-16 11:50:37
ased0101,JPY,1391.49,2023-06-11 20:33:26
bbbd0102,BRL,1147.82,2023-03-06 08:27:33
ased0101,JPY,2407.09,2023-10-29 18:24:39
eeef0105,GBP,2956.02,2023-02-21 08:47:53
ddde0104,EUR,1538.94,2023-08-12 12:12:49
ddde0104,BRL,1625.21,2023-11-16 01:43:12
ased0101,BRL,2674.75,2023-05-30 23:00:06
ased0101,GBP,2897.9,2023-09-27 10:42:15
eeef0105,BRL,1332.72,2023-06-10 19:07:27
ased0101,GBP,2292.48,2023-12-28 17:25:31
cccf0103,JPY,1794.8,2023-10-07 20:45:08
cccf0103,GBP,2460.39,2023-11-03 13:02:56
bbbd0102,GBP,1228.87,2023-06-16 05:29:08
ddde0104,JPY,2033.9,2023-03-15 12:43:45
eeef0105,USD,1617.16,2023-07-15 03:15:38
eeef0105,BRL,1159.21,2023-09-30 01:30:45
ased0101,GBP,1026.04,2023-11-23 17:14:09
ddde0104,JPY,1075.21,2023-10-26 16:11:57
bbbd0102,GBP,2171.66,2023-03-11 11:16:24
bbbd0102,GBP,2036.57,2023-08-11 18:33:34
bbbd0102,USD,2675.01,2023-10-18 19:03:32
ddde0104,BRL,2157.63,2023-06-08 02:20:52
bbbd0102,JPY,1330.7,2023-06-06 17:51:31
cccf0103,EUR,1157.54,2023-05-28 16:01:41
ased0101,JPY,1112.95,2023-04-06 14:36:08
bbbd0102,JPY,1361.54,2023-10-25 01:18:51
cccf0103,GBP,2329.53,2023-10-01 04:38:38
cccf0103,BRL,1355.95,2023-11-24 06:35:40
eeef0105,USD,2925.21,2023-01-23 03:50:46
ased0101,GBP,1017.57,2023-04-07 16:04:52
eeef0105,GBP,2858.69,2023-01-30 05:53:38
ddde0104,BRL,2874.85,2023-11-24 21:44:56
cccf0103,GBP,2798.94,2023-09-03 16:24:41
eeef0105,USD,1632.33,2023-10-04 22:47:38
ased0101,JPY,1785.78,2023-06-15 15:48:24
cccf0103,USD,1350.05,2023-02-28 02:13:17
bbbd0102,USD,2578.22,2023-03-31 15:32:52
ased0101,JPY,1912.69,2023-06-20 16:14:11
bbbd0102,EUR,1806.32,2023-03-19 01:11:15
ddde0104,EUR,2395.01,2023-05-27 19:03:19
bbbd0102,EUR,1806.27,2023-03-26 04:41:08
bbbd0102,GBP,1434.46,2023-10-05 23:06:36
ddde0104,BRL,2192.03,2023-09-13 22:39:57
ddde0104,GBP,2457.38,2023-10-25 00:43:19
bbbd0102,GBP,2608.99,2024-01-01 07:14:46
cccf0103,USD,2963.97,2023-12-23 04:09:20
cccf0103,EUR,1045.64,2023-09-04 16:47:26
eeef0105,USD,1242.33,2023-10-25 03:58:15
eeef0105,GBP,1859.57,2023-10-20 21:48:30
ddde0104,GBP,1653.7,2023-05-30 03:07:25
ased0101,JPY,1746.67,2023-05-05 20:43:07
bbbd0102,USD,1643.07,2023-06-25 14:45:21
ddde0104,USD,2892.33,2023-01-31 18:39:18
ddde0104,GBP,2551.11,2023-07-26 16:44:32
ddde0104,USD,2215.57,2023-06-28 07:26:59
cccf0103,BRL,1776.71,2023-08-12 06:41:14
ased0101,EUR,2952.36,2023-03-05 00:51:08
cccf0103,GBP,1927.53,2023-09-24 18:15:11
eeef0105,BRL,2677.59,2023-08-25 01:03:39
ddde0104,BRL,2877.42,2023-07-02 15:05:37
cccf0103,JPY,2673.95,2023-02-17 17:43:30
ddde0104,EUR,2552.99,2023-01-25 23:49:03
ased0101,BRL,2334.2,2023-08-27 21:19:18
bbbd0102,BRL,1962.19,2023-02-25 17:49:17
cccf0103,JPY,1467.02,2023-04-07 11:12:15
ased0101,JPY,2424.44,2023-12-05 17:41:16
bbbd0102,BRL,2596.54,2023-07-18 04:44:50
ddde0104,EUR,1538.5,2023-05-07 21:33:32
ased0101,GBP,2565.3,2023-06-11 21:14:46
eeef0105,USD,1099.49,2023-12-03 10:52:17
bbbd0102,USD,1079.3,2023-11-05 22:48:54
bbbd0102,BRL,1331.62,2023-04-07 20:00:59
ddde0104,GBP,2407.16,2023-11-09 10:00:31
eeef0105,JPY,1469.63,2023-01-29 12:04:46
cccf0103,USD,2271.98,2023-02-25 23:27:52
ased0101,BRL,1840.42,2023-07-16 19:40:56
ddde0104,EUR,1412.09,2023-06-08 07:42:52
eeef0105,GBP,2281.33,2023-06-03 18:04:51
bbbd0102,JPY,2001.07,2023-11-23 14:15:15
bbbd0102,USD,1788.18,2023-07-30 05:52:44
bbbd0102,GBP,2850.17,2023-10-03 23:43:04
eeef0105,GBP,2534.51,2023-10-12 17:05:45
eeef0105,EUR,1155.91,2023-02-17 11:21:28
cccf0103,GBP,2947.5,2023-03-02 20:20:01
ased0101,EUR,2414.52,2023-12-05 14:22:19
bbbd0102,USD,1262.45,2023-03-21 15:21:07
cccf0103,BRL,1763.4,2023-12-14 13:52:17
eeef0105,EUR,2874.32,2023-02-14 15:52:44
cccf0103,BRL,1577.03,2023-10-02 14:51:23
bbbd0102,BRL,1809.64,2023-05-26 07:13:54
ased0101,GBP,2934.66,2023-01-17 00:51:01
cccf0103,JPY,2195.88,2023-06-26 09:36:30
eeef0105,EUR,1584.24,2023-03-10 08:10:47
ddde0104,EUR,2978.17,2023-04-22 07:20:36
ddde0104,JPY,1740.96,2023-07-12 16:01:30
cccf0103,EUR,1950.68,2023-06-30 09:04:03
eeef0105,BRL,1668.16,2023-08-24 21:44:26
cccf0103,JPY,1963.95,2023-09-05 03:58:02
cccf0103,USD,2232.63,2023-06-25 08:20:47
ddde0104,JPY,2766.75,2023-07-28 23:12:34
cccf0103,USD,2608.98,2023-03-30 23:08:21
ddde0104,BRL,1946.83,2023-10-28 01:35:13
eeef0105,GBP,1968.44,2023-09-06 16:33:31
eeef0105,BRL,2216.13,2023-04-14 00:13:48
eeef0105,JPY,2853.57,2023-06-29 06:42:57
ddde0104,JPY,2862.16,2023-03-25 02:40:41
bbbd0102,GBP,2711.53,2023-08-08 19:58:31
bbbd0102,EUR,1377.83,2023-12-07 21:05:11
bbbd0102,EUR,2490.84,2023-12-16 09:09:42
bbbd0102,GBP,2462.17,2023-03-11 16:22:59
eeef0105,EUR,1127.84,2023-08-25 20:39:03
bbbd0102,JPY,2965.31,2023-06-23 14:00:54
cccf0103,USD,2637.78,2023-04-27 11:35:21
ddde0104,EUR,2840.65,2023-05-21 15:19:39
bbbd0102,EUR,1376.19,2023-07-24 09:34:59
eeef0105,EUR,2749.34,2023-01-05 09:16:31
bbbd0102,USD,1422.13,2023-06-09 07:04:27
ddde0104,GBP,1148.85,2023-03-09 07:43:55
ased0101,BRL,1784.32,2023-12-26 17:48:20
ased0101,BRL,2486.07,2023-11-14 06:06:54
eeef0105,GBP,2211.92,2023-05-11 13:21:47
eeef0105,EUR,2090.75,2023-08-21 09:57:51
eeef0105,GBP,1432.15,2023-10-26 09:35:10
bbbd0102,USD,1922.66,2023-10-31 04:50:24
ddde0104,BRL,2553.66,2023-01-04 04:54:09
ddde0104,GBP,1744.86,2023-12-09 14:34:20
ddde0104,BRL,2158.87,2023-02-25 10:45:17
ased0101,BRL,1744.39,2023-05-14 19:15:04
ddde0104,GBP,1987.81,2023-02-20 13:13:47
eeef0105,EUR,1683.38,2023-02-07 22:16:35
bbbd0102,USD,2748.38,2023-01-19 08:23:39
ased0101,BRL,1402.75,2023-08-12 12:52:27
bbbd0102,BRL,1835.7,2023-05-12 23:30:36
cccf0103,JPY,2127.25,2023-03-06 03:04:57
eeef0105,EUR,1221.86,2023-09-07 10:01:58
ased0101,USD,1997.15,2023-09-10 01:09:51
eeef0105,BRL,1669.28,2023-01-23 10:13:34
bbbd0102,EUR,1619.91,2023-11-17 15:12:52
ddde0104,USD,2426.58,2023-12-04 06:38:54
cccf0103,EUR,2886.8,2023-05-20 23:13:49
eeef0105,USD,1484.42,2023-05-01 22:16:18
cccf0103,JPY,2707.07,2023-04-06 21:12:16
bbbd0102,JPY,2414.25,2023-09-11 18:21:48
eeef0105,JPY,1507.94,2023-09-09 23:14:03
ddde0104,USD,1117.4,2023-12-04 17:09:00
cccf0103,GBP,1644.91,2023-10-20 06:49:42
ased0101,JPY,1659.0,2023-10-27 04:28:52
bbbd0102,USD,2444.77,2023-03-30 16:54:03
eeef0105,GBP,1003.84,2023-03-10 23:51:46
ased0101,BRL,1191.3,2023-10-18 21:12:51
ddde0104,JPY,2637.25,2023-09-24 09:01:03
ddde0104,BRL,2347.56,2023-04-26 14:20:47
cccf0103,GBP,1476.44,2023-02-23 11:37:40
bbbd0102,USD,2970.22,2023-08-06 16:46:49
eeef0105,GBP,2879.3,2023-04-24 21:55:01
ased0101,EUR,1757.19,2023-08-23 20:24:38
eeef0105,JPY,2157.76,2023-09-12 20:17:26
ased0101,GBP,2144.11,2023-08-12 03:42:44
bbbd0102,BRL,1619.77,2023-06-24 01:27:34
ddde0104,GBP,2921.1,2023-01-11 22:32:21
ddde0104,GBP,2014.03,2023-02-23 19:22:18
eeef0105,JPY,1136.89,2023-03-09 11:26:28
eeef0105,EUR,1516.44,2023-07-22 03:09:27
cccf0103,USD,2973.92,2023-03-25 19:15:13
ased0101,EUR,1002.42,2023-03-06 22:09:28
cccf0103,JPY,1027.28,2023-07-02 11:53:47
ased0101,EUR,1875.19,2023-07-02 02:19:56
bbbd0102,GBP,1322.48,2023-03-20 03:51:14
eeef0105,USD,2629.03,2024-01-01 14:26:32
ased0101,GBP,2383.88,2023-10-29 21:25:11
ddde0104,USD,2117.1,2023-01-31 23:41:02
bbbd0102,USD,1170.58,2023-07-28 16:51:49
ddde0104,EUR,1079.84,2023-05-04 16:22:34
bbbd0102,JPY,2208.17,2023-02-21 22:10:32
ased0101,BRL,1029.48,2023-08-15 13:24:03
ddde0104,EUR,1569.12,2023-05-25 13:32:00
ased0101,BRL,1531.66,2023-12-16 14:17:52
cccf0103,JPY,1178.35,2023-11-12 17:57:49
bbbd0102,GBP,1292.43,2023-08-15 17:56:17
eeef0105,JPY,1961.76,2023-01-15 21:49:04
ddde0104,JPY,1473.15,2023-05-04 20:02:07
ased0101,EUR,2125.19,2023-03-25 02:02:44
ddde0104,JPY,2417.29,2023-03-09 01:37:58
ased0101,JPY,2924.13,2023-08-22 03:26:21
cccf0103,EUR,2643.31,2023-10-11 05:11:25
eeef0105,GBP,1568.29,2023-06-26 08:38:47
ddde0104,BRL,1092.4,2023-05-24 12:38:46
ddde0104,EUR,2404.08,2023-10-13 21:38:40
ased0101,JPY,1784.88,2023-10-19 09:21:36
ased0101,EUR,1914.56,2023-09-06 22:29:53
ddde0104,BRL,2067.67,2023-09-03 19:34:21
cccf0103,USD,2661.72,2023-12-26 07:15:46
ddde0104,BRL,1299.52,2023-08-07 00:15:19
bbbd0102,GBP,2341.95,2023-09-19 06:33:32
bbbd0102,JPY,2619.1,2023-06-25 13:40:14
ddde0104,BRL,1316.44,2023-01-06 00:46:30
cccf0103,EUR,2300.62,2023-11-25 14:46:01
ased0101,USD,2525.67,2023-12-11 05:46:03
ased0101,USD,1611.43,2023-01-01 02:25:38
ddde0104,BRL,1454.44,2023-01-18 09:40:46
eeef0105,USD,2792.97,2023-07-21 13:57:37
ased0101,GBP,2031.5,2023-04-18 16:46:12
bbbd0102,BRL,1665.98,2023-11-01 21:10:28
bbbd0102,BRL,1445.56,2023-02-20 13:40:01
eeef0105,JPY,2865.85,2023-12-24 13:37:58
eeef0105,EUR,2022.18,2023-01-08 12:14:15
bbbd0102,JPY,2738.54,2023-06-06 03:37:25
ddde0104,EUR,2670.68,2023-07-27 04:25:33
ddde0104,EUR,1807.35,2023-07-23 18:17:05
ddde0104,JPY,2892.82,2023-06-02 03:11:13
bbbd0102,EUR,2693.67,2023-01-09 07:57:59
eeef0105,GBP,2909.75,2023-04-10 17:21:00
cccf0103,JPY,1232.72,2023-10-15 19:29:30
bbbd0102,EUR,2578.16,2023-01-19 03:13:55
bbbd0102,USD,2063.69,2023-05-19 02:12:51
ased0101,JPY,2068.55,2023-02-01 10:19:34
ddde0104,BRL,2570.48,2023-09-13 14:43:52
ased0101,BRL,1564.58,2023-12-04 09:43:32
bbbd0102,USD,2206.11,2023-10-15 06:26:29
bbbd0102,BRL,2540.14,2023-03-28 01:06:13
bbbd0102,USD,2072.33,2023-03-24 16:19:11
cccf0103,USD,1675.7,2023-06-24 05:18:00
ased0101,EUR,2852.93,2023-04-16 16:27:28
eeef0105,GBP,1429.03,2023-09-10 19:09:39
ddde0104,USD,1177.03,2023-01-20 04:22:07
ddde0104,USD,2456.0,2023-03-02 20:38:23
cccf0103,JPY,1932.49,2023-08-26 18:14:32
ased0101,EUR,1813.22,2023-10-27 14:25:46
ddde0104,USD,1538.46,2023-06-15 18:17:29
bbbd0102,GBP,1341.55,2023-12-27 18:57:31
ased0101,GBP,1252.11,2023-09-01 05:30:45
ddde0104,JPY,1706.36,2023-02-08 04:39:23
ased0101,EUR,2886.72,2023-01-16 13:28:20
cccf0103,JPY,2227.54,2023-11-23 23:37:54
eeef0105,BRL,1981.01,2023-09-05 07:03:30
eeef0105,EUR,1448.33,2023-08-15 21:12:11
ased0101,JPY,2440.05,2023-12-24 01:28:05
cccf0103,EUR,1242.38,2023-11-06 01:21:22
ddde0104,USD,2043.52,2023-06-12 21:04:00
bbbd0102,BRL,1413.63,2023-08-04 04:30:55
ased0101,EUR,1165.48,2023-10-02 01:24:53
ased0101,EUR,1870.41,2023-09-24 23:16:50
ddde0104,BRL,1453.71,2023-10-27 08:03:25
bbbd0102,USD,1634.53,2023-08-16 00:27:30
bbbd0102,GBP,1433.38,2023-12-26 09:12:40
ddde0104,BRL,2140.83,2023-08-04 12:17:04
ased0101,BRL,2424.8,2023-12-02 08:07:24
ddde0104,JPY,1227.06,2023-09-21 16:51:27
eeef0105,USD,2079.07,2023-04-29 15:01:28
ddde0104,USD,2253.0,2023-05-14 17:16:15
cccf0103,USD,2462.97,2023-06-03 19:38:29
ased0101,JPY,2306.64,2023-11-13 02:52:00
cccf0103,BRL,1919.53,2023-08-18 02:02:45
ased0101,USD,1487.82,2023-07-28 17:46:59
ased0101,USD,2139.23,2023-06-16 12:08:24
eeef0105,USD,2446.74,2023-04-21 19:11:26
ddde0104,GBP,1753.46,2023-04-21 11:02:13
ddde0104,USD,1146.92,2023-12-19 16:46:23
eeef0105,EUR,1219.81,2023-11-13 19:56:09
eeef0105,GBP,2201.16,2023-04-22 20:15:01
bbbd0102,GBP,2338.17,2023-02-01 23:01:17
cccf0103,USD,1532.01,2023-01-16 11:27:35
ased0101,JPY,1687.61,2023-12-11 14:58:44
bbbd0102,BRL,1150.97,2023-06-02 00:03:49
ddde0104,JPY,1209.29,2023-01-30 06:41:05
bbbd0102,JPY,2190.18,2023-11-08 17:52:10
ddde0104,BRL,1933.79,2023-03-06 16:10:26
eeef0105,GBP,1333.53,2023-08-22 21:04:55
ased0101,GBP,2230.73,2023-11-16 01:49:28
ased0101,JPY,2058.84,2023-02-15 22:38:47
ased0101,BRL,2521.68,2023-03-27 21:08:52
eeef0105,GBP,1500.32,2023-08-28 13:51:56
ddde0104,USD,1022.3,2023-02-15 14:10:10
eeef0105,EUR,2868.3,2023-06-13 10:58:42
ased0101,EUR,1019.22,2023-08-08 08:40:08
ased0101,BRL,1694.02,2023-05-24 13:03:07
ased0101,GBP,2813.07,2023-01-29 07:21:46
ddde0104,JPY,1652.19,2023-09-25 09:16:40
ddde0104,USD,1630.49,2023-04-06 12:26:12
bbbd0102,JPY,2573.21,2023-08-28 21:21:53
bbbd0102,JPY,1299.98,2023-08-05 13:00:23
cccf0103,EUR,2663.82,2023-03-24 14:08:15
ddde0104,BRL,2556.8,2023-01-09 16:57:18
eeef0105,EUR,2810.15,2023-09-30 04:04:16
ddde0104,BRL,1868.24,2023-04-27 06:03:36
bbbd0102,EUR,2194.18,2023-10-06 17:24:34
ased0101,JPY,2717.97,2023-09-12 13:18:38
bbbd0102,BRL,1249.74,2023-08-19 15:05:09
bbbd0102,JPY,1383.26,2023-11-02 06:45:57
bbbd0102,BRL,1103.98,2023-02-25 09:20:41
cccf0103,EUR,2859.94,2023-08-07 15:47:49
cccf0103,EUR,1844.23,2023-01-21 10:06:40
cccf0103,EUR,2367.55,2023-06-21 01:26:06
eeef0105,BRL,1528.35,2023-11-12 15:13:41
cccf0103,GBP,1470.35,2023-12-10 09:45:36
eeef0105,USD,2617.41,2023-07-20 15:23:36
ddde0104,BRL,1849.01,2023-04-20 15:24:42
ddde0104,BRL,1025.43,2023-12-31 23:04:03
cccf0103,GBP,1808.18,2023-09-24 14:17:49
ddde0104,EUR,2573.17,2023-06-26 03:34:27
ddde0104,JPY,1626.43,2023-10-12 15:51:44
ased0101,USD,1418.21,2023-12-23 07:50:32
cccf0103,GBP,2512.6,2023-09-16 03:59:54
cccf0103,JPY,2625.02,2023-09-14 17:22:07
bbbd0102,JPY,1714.67,2023-04-27 23:31:19
bbbd0102,BRL,2076.62,2023-01-08 04:25:33
ddde0104,USD,2132.37,2023-04-19 18:45:57
bbbd0102,USD,2406.14,2023-07-24 01:20:45
ased0101,USD,2577.36,2023-05-02 17:45:16
cccf0103,GBP,2062.87,2023-11-08 23:36:22
ased0101,GBP,2764.42,2023-05-16 09:46:22
cccf0103,BRL,1625.13,2023-04-15 17:18:21
eeef0105,USD,2756.29,2023-08-03 15:39:23
cccf0103,JPY,1732.71,2023-03-20 14:05:46
ased0101,EUR,1088.6,2023-11-07 18:57:27
ddde0104,BRL,2427.62,2023-11-03 15:42:53
bbbd0102,EUR,2640.26,2023-08-19 06:16:01
bbbd0102,EUR,1538.49,2023-03-27 22:36:54
ased0101,BRL,2782.69,2023-07-27 11:29:05
bbbd0102,USD,1619.82,2023-01-11 09:58:30
ddde0104,GBP,1899.35,2023-09-24 19:25:22
bbbd0102,BRL,2559.46,2023-06-12 20:17:24
eeef0105,JPY,2590.36,2023-07-30 20:03:18
cccf0103,JPY,1753.3,2023-07-15 13:59:05
eeef0105,BRL,1222.23,2023-03-16 10:51:53
cccf0103,BRL,2650.59,2023-02-15 06:30:17
eeef0105,EUR,2495.11,2023-02-02 07:05:16
